"StateID" "Year" "area" "x_coord_centroid" "y_coord_centroid" "min_point_x" "max_point_x" "mean_point_x" "std_point_x" "min_point_y" "max_point_y" "mean_point_y" "std_point_y" "min_alt" "max_alt" "range_alt" "mean_alt" "std_alt" "sum_alt" "variety_alt" "majority_alt" "minority_alt" "median_alt" "flag" "notes" "flightsPFreq" "flightsCFreq" "shipsFreq" "flightsPTotal"
"1689" "Cyprus_Lemesos" 2001 1395.176706 32.950912 34.777571 32.641584 33.27638 32.942549 0.187996 34.561891 34.961564 34.754658 0.121789 -5 1879 1884 479.0923 373.5343 933751 947 0 -4 423 "" "" NA NA NA NA
"1690" "Cyprus_Lemesos" 2002 1395.176706 32.950912 34.777571 32.641584 33.27638 32.942549 0.187996 34.561891 34.961564 34.754658 0.121789 -5 1879 1884 479.0923 373.5343 933751 947 0 -4 423 "" "" NA NA NA NA
"1691" "Cyprus_Lemesos" 2008 1395.176706 32.950912 34.777571 32.641584 33.27638 32.942549 0.187996 34.561891 34.961564 34.754658 0.121789 -5 1879 1884 479.0923 373.5343 933751 947 0 -4 423 "" "" NA NA NA NA
"1692" "Cyprus_Lemesos" 2000 1395.176706 32.950912 34.777571 32.641584 33.27638 32.942549 0.187996 34.561891 34.961564 34.754658 0.121789 -5 1879 1884 479.0923 373.5343 933751 947 0 -4 423 "" "" NA NA NA NA
"1693" "Denmark_Midtjylland" 2009 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA 1 NA
"1694" "Denmark_Midtjylland" 2006 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA 1 NA
"1695" "Denmark_Midtjylland" 2001 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1696" "Denmark_Midtjylland" 2007 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA 1 NA
"1697" "Denmark_Midtjylland" 2008 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1698" "Denmark_Midtjylland" 2011 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1699" "Denmark_Midtjylland" 2012 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1700" "Denmark_Midtjylland" 2013 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1701" "Denmark_Midtjylland" 2000 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1702" "Denmark_Midtjylland" 2003 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1703" "Denmark_Midtjylland" 1996 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1704" "Denmark_Midtjylland" 1999 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1705" "Denmark_Midtjylland" 2005 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1706" "Denmark_Midtjylland" 1997 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1707" "Denmark_Midtjylland" 1998 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1708" "Denmark_Midtjylland" 2004 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1709" "Denmark_Midtjylland" 2010 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA 2 NA
"1710" "Denmark_Midtjylland" 2002 13490.79173 9.36644 56.243497 8.096506 11.657478 9.629465 0.892288 55.668588 56.846574 56.283399 0.354158 -5 164 169 37.76219 27.37602 1053565 156 0 -5 35 "" "" NA NA NA NA
"1711" "Denmark_Sjaelland" 2010 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA 1 NA
"1712" "Denmark_Sjaelland" 2005 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1713" "Denmark_Sjaelland" 2011 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA 1 NA
"1714" "Denmark_Sjaelland" 2012 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1715" "Denmark_Sjaelland" 1997 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1716" "Denmark_Sjaelland" 2013 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1717" "Denmark_Sjaelland" 1998 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1718" "Denmark_Sjaelland" 2004 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1719" "Denmark_Sjaelland" 2007 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1720" "Denmark_Sjaelland" 2002 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1721" "Denmark_Sjaelland" 2003 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1722" "Denmark_Sjaelland" 2009 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1723" "Denmark_Sjaelland" 1999 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1724" "Denmark_Sjaelland" 2008 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1725" "Denmark_Sjaelland" 2006 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1726" "Denmark_Sjaelland" 1996 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1727" "Denmark_Sjaelland" 2000 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1728" "Denmark_Sjaelland" 2001 7276.489801 11.698591 55.278575 10.86916 12.553949 11.661828 0.397851 54.558952 56.0108 55.219578 0.383766 -8 135 143 20.54439 19.54253 296928 124 0 89 15 "" "" NA NA NA NA
"1729" "Denmark_Syddanmark" 2007 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1730" "Denmark_Syddanmark" 2012 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA 3 NA
"1731" "Denmark_Syddanmark" 2013 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1732" "Denmark_Syddanmark" 2009 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1733" "Denmark_Syddanmark" 1999 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA 1 NA
"1734" "Denmark_Syddanmark" 2005 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA 1 NA
"1735" "Denmark_Syddanmark" 2006 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1736" "Denmark_Syddanmark" 2001 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA 1 NA
"1737" "Denmark_Syddanmark" 2004 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1738" "Denmark_Syddanmark" 2010 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1739" "Denmark_Syddanmark" 2008 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1740" "Denmark_Syddanmark" 2011 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1741" "Denmark_Syddanmark" 1996 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1742" "Denmark_Syddanmark" 2002 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA 1 NA
"1743" "Denmark_Syddanmark" 2000 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1744" "Denmark_Syddanmark" 2003 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1745" "Denmark_Syddanmark" 1998 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1746" "Denmark_Syddanmark" 1997 12185.38129 9.44593 55.357385 8.076697 10.955769 9.799118 0.764075 54.721348 55.956545 55.229534 0.288966 -8 134 142 32.79314 24.55783 800907 140 0 -7 29 "" "" NA NA NA NA
"1747" "Djibouti_Arta" 1998 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1748" "Djibouti_Arta" 2010 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA 1 NA
"1749" "Djibouti_Arta" 2011 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1750" "Djibouti_Arta" 2003 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA 2 NA
"1751" "Djibouti_Arta" 2009 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1752" "Djibouti_Arta" 2012 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1753" "Djibouti_Arta" 2005 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA 1 NA
"1754" "Djibouti_Arta" 2008 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1755" "Djibouti_Arta" 2006 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA 1 NA
"1756" "Djibouti_Arta" 2004 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1757" "Djibouti_Arta" 1997 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1758" "Djibouti_Arta" 2013 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1759" "Djibouti_Arta" 2000 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA 1 NA
"1760" "Djibouti_Arta" 1996 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1761" "Djibouti_Arta" 2007 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1762" "Djibouti_Arta" 2002 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA NA NA
"1763" "Djibouti_Arta" 2001 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA 1 NA
"1764" "Djibouti_Arta" 1999 2072.482596 42.689999 11.441728 42.331693 43.2572 42.750025 0.265189 11.243264 11.64559 11.527081 0.059723 -167 1053 1220 436.1884 238.5576 1067353 795 545 -167 511 "" "" NA NA 1 NA
"1765" "Dominica_Saint Andrew" 2013 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" 12 NA NA 2652
"1766" "Dominica_Saint Andrew" 2007 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1767" "Dominica_Saint Andrew" 2005 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1768" "Dominica_Saint Andrew" 2008 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" 5 NA NA 1050
"1769" "Dominica_Saint Andrew" 2006 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1770" "Dominica_Saint Andrew" 2012 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" 11 NA NA 2310
"1771" "Dominica_Saint Andrew" 2010 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" 9 NA NA 1890
"1772" "Dominica_Saint Andrew" 2000 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1773" "Dominica_Saint Andrew" 2011 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" 7 NA NA 1470
"1774" "Dominica_Saint Andrew" 2009 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" 11 NA NA 2310
"1775" "Dominica_Saint Andrew" 1999 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1776" "Dominica_Saint Andrew" 1997 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1777" "Dominica_Saint Andrew" 2003 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1778" "Dominica_Saint Andrew" 2001 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1779" "Dominica_Saint Andrew" 2004 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1780" "Dominica_Saint Andrew" 2002 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1781" "Dominica_Saint Andrew" 1998 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1782" "Dominica_Saint Andrew" 1996 195.028253 -61.355918 15.544137 -61.452739 -61.270627 -61.351835 0.054285 15.452507 15.640035 15.558692 0.05227 1 1267 1266 302.3965 213.1249 68644 191 47 3 261 "" "" NA NA NA NA
"1783" "Ecuador_El Oro" 2010 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1784" "Ecuador_El Oro" 2009 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1785" "Ecuador_El Oro" 2002 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1786" "Ecuador_El Oro" 2008 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1787" "Ecuador_El Oro" 2011 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1788" "Ecuador_El Oro" 1996 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1789" "Ecuador_El Oro" 2012 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1790" "Ecuador_El Oro" 2007 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA 1 NA
"1791" "Ecuador_El Oro" 2005 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1792" "Ecuador_El Oro" 2003 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1793" "Ecuador_El Oro" 2004 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1794" "Ecuador_El Oro" 1999 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1795" "Ecuador_El Oro" 1997 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1796" "Ecuador_El Oro" 2006 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1797" "Ecuador_El Oro" 1998 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1798" "Ecuador_El Oro" 2001 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1799" "Ecuador_El Oro" 2000 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1800" "Ecuador_El Oro" 2013 5911.653015 -79.819898 -3.518781 -80.305412 -79.365971 -79.969604 0.251784 -3.895308 -3.043556 -3.445711 0.223241 -2 3775 3777 764.9061 891.2368 5267908 2266 3 -1 430 "" "" NA NA NA NA
"1801" "Ecuador_Esmeraldas" 2011 15242.87291 -79.232842 0.715557 -80.102989 -78.44203 -79.213238 0.505579 0.065231 1.453934 0.972051 0.368456 -1 3341 3342 302.1228 428.5313 5356637 1801 4 -1 148 "" "" NA NA NA NA
